"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.35875108385058e-58,2.86171673901556,0.277,0.048,2.96542186261695e-54,"1","SLC11A1"
2.88140541406797e-58,2.39819476265795,0.355,0.084,3.62250288656626e-54,"1","SCO2"
6.80814106721935e-58,2.39178394746253,0.337,0.076,8.55919494970816e-54,"1","EIF4EBP1"
1.30935506709006e-57,2.14409312984384,0.331,0.07,1.64612119034562e-53,"1","PILRA"
4.69946899264094e-57,1.10753733637958,0.68,0.278,5.90817241754819e-53,"1","HLA-DRB5"
1.41952464139187e-56,1.89400690499029,0.556,0.217,1.78462637915786e-52,"1","CNPY3"
3.40233290671897e-56,3.39170691742797,0.262,0.045,4.27741293032709e-52,"1","FCGR2A"
6.68095131453068e-56,1.72653271218366,0.583,0.248,8.39929199262797e-52,"1","C20orf24"
8.61152877983307e-56,0.521952441362343,0.998,0.992,1.08264139820061e-51,"1","ACTB"
3.07030476934545e-55,2.33426781310329,0.298,0.058,3.85998715602109e-51,"1","RNASE6"
8.90798881626831e-54,2.3163800888691,0.318,0.071,1.11991235398125e-49,"1","TBXAS1"
2.52276598123156e-53,1.34447641026333,0.554,0.201,3.17162139160432e-49,"1","HLA-DMA"
2.54853943008861e-53,1.06473938714891,0.841,0.65,3.2040237715074e-49,"1","EIF4A1"
1.1178988521383e-52,1.2526301154488,0.723,0.408,1.40542243690827e-48,"1","FKBP1A"
2.02622590243873e-52,0.72121465813748,0.983,0.911,2.54737120454597e-48,"1","PFDN5"
1.4564052867891e-51,0.406926688744699,1,1,1.83099272655126e-47,"1","TMSB4X"
2.41120672661014e-51,1.69886624070372,0.5,0.187,3.03136909669427e-47,"1","STXBP2"
2.43846465645797e-51,2.30899835450184,0.38,0.107,3.06563776609896e-47,"1","IFNGR2"
3.1027454073132e-50,1.49480994149363,0.564,0.239,3.90077152607416e-46,"1","PGLS"
9.08007601028202e-50,2.17075409958206,0.374,0.111,1.14154715601266e-45,"1","C4orf48"
4.00681332696289e-49,1.57488064651862,0.521,0.206,5.03736571465775e-45,"1","AMICA1"
4.5730164389361e-49,1.63968436434656,0.624,0.307,5.74919626703047e-45,"1","SERPINB1"
9.12227721723635e-49,2.88217151627953,0.275,0.059,1.14685269175095e-44,"1","C5AR1"
2.67695048333047e-47,1.58378838819183,0.498,0.19,3.36546214764307e-43,"1","ASAH1"
3.49140078264424e-47,1.94172320619737,0.326,0.087,4.38938906394034e-43,"1","GCA"
9.87465555463787e-47,1.36765553527234,0.694,0.393,1.24144169632907e-42,"1","ISG15"
1.47144851658739e-46,2.26682669542682,0.281,0.064,1.84990507505366e-42,"1","CPPED1"
2.29247955371221e-46,1.27473952499239,0.717,0.436,2.88210529492699e-42,"1","FOSB"
2.6444871267432e-46,0.943712521126694,0.847,0.676,3.32464921574155e-42,"1","ALDOA"
1.1109167382406e-45,1.11773922490531,0.764,0.466,1.39664452331608e-41,"1","LAMTOR4"
2.53109653756159e-45,2.39390038315467,0.285,0.068,3.18209456702243e-41,"1","CYBB"
9.13374991617584e-45,1.98101806485103,0.539,0.244,1.14829503946163e-40,"1","H2AFY"
7.63083953375555e-44,1.47977285202236,0.628,0.319,9.59349146183748e-40,"1","GLRX"
1.98139524323297e-43,0.471153295781531,0.996,0.994,2.49101009979249e-39,"1","MT-CO1"
1.1097525262464e-42,1.58280114022763,0.616,0.318,1.39518087599698e-38,"1","ATP6V1F"
1.89360784590865e-42,1.74802457877194,0.386,0.128,2.38064378387635e-38,"1","LGALS9"
4.69038315648807e-42,2.02162399006417,0.273,0.065,5.89674970433681e-38,"1","LRRC25"
5.96441911627349e-42,0.851116674678111,0.767,0.432,7.49846771297904e-38,"1","HLA-DPA1"
1.10974238649541e-41,0.911279860112745,0.717,0.461,1.39516812830202e-37,"1","VAMP8"
3.75173788960723e-41,1.87313620798021,0.37,0.12,4.71668487481421e-37,"1","NCF1"
1.39330768500495e-40,1.20554437068288,0.719,0.436,1.75166642158823e-36,"1","TCEB2"
1.9853024114565e-40,2.36930171000128,0.345,0.111,2.49592219168311e-36,"1","JUND"
1.62619686593187e-39,1.66058694340818,0.291,0.076,2.04445469984955e-35,"1","RP11-290F20.3"
1.70354207369865e-39,1.20611087488075,0.601,0.321,2.14169309505394e-35,"1","C10orf54"
5.44022427294287e-39,1.57618227114898,0.446,0.175,6.83944995594378e-35,"1","GLIPR2"
1.48591779941568e-38,2.2960030027449,0.275,0.074,1.86809585742539e-34,"1","MIR24-2"
1.55161814005703e-38,2.1325336741078,0.368,0.127,1.9506943256797e-34,"1","SAT2"
1.74199348678835e-38,1.56958342052277,0.426,0.157,2.19003421159031e-34,"1","BID"
5.86453776120382e-38,2.28521273581232,0.302,0.091,7.37289687338544e-34,"1","RHOB"
3.46120513604154e-37,1.29808244011383,0.457,0.178,4.35142709703142e-33,"1","FAM26F"
3.72007602005963e-37,0.680719079392643,0.942,0.832,4.67687957241896e-33,"1","MYL6"
7.75514218308486e-37,1.02243869840094,0.579,0.292,9.74976475257429e-33,"1","LAMTOR1"
1.74168307133625e-36,2.06008242209297,0.277,0.076,2.18964395728393e-32,"1","TMEM205"
2.18247216673934e-36,0.678932132191459,0.762,0.464,2.7438040080247e-32,"1","HLA-DPB1"
1.5547818214604e-35,1.29504856058569,0.626,0.338,1.95467170594001e-31,"1","RHOG"
1.67565848002905e-35,1.3329186677056,0.517,0.242,2.10663784109252e-31,"1","CLTA"
2.41947565900432e-35,1.27500120626089,0.506,0.244,3.04176479850023e-31,"1","GSTO1"
6.59009402086388e-35,0.821341285765684,0.829,0.632,8.28506620303008e-31,"1","LY6E"
2.00688691701911e-34,1.52902444454425,0.43,0.185,2.52305823207643e-30,"1","GNAI2"
2.19890273642989e-34,1.28627665432759,0.508,0.237,2.76446052023965e-30,"1","CARD16"
3.49872061924051e-34,1.46658472182385,0.388,0.148,4.39859156250917e-30,"1","DYNLT1"
5.987980288252e-34,1.29075957827339,0.529,0.258,7.52808881839041e-30,"1","ANXA5"
7.76643966566003e-34,0.806302347579758,0.851,0.673,9.76396794766779e-30,"1","ZFP36"
1.8786777799618e-33,0.962648659460866,0.717,0.461,2.36187370496798e-29,"1","TPI1"
2.92259368071598e-33,1.4898502909744,0.388,0.15,3.67428477539613e-29,"1","EFHD2"
6.14318960972844e-33,1.91156721607657,0.26,0.074,7.72321797735059e-29,"1","CECR1"
4.11213273075027e-32,1.96156659309941,0.304,0.099,5.16977326909924e-28,"1","SCPEP1"
4.18637884831568e-32,1.72984288244417,0.345,0.127,5.26311548810247e-28,"1","BNIP3L"
6.3914065216734e-32,1.00169272031099,0.733,0.502,8.0352762790478e-28,"1","GPX4"
1.22152238289486e-31,1.04378355268426,0.562,0.296,1.53569793977542e-27,"1","CD63"
1.90547069667604e-31,2.2003387861725,0.287,0.093,2.39555775986112e-27,"1","C20orf27"
7.28101572820101e-29,1.54777882720638,0.343,0.135,9.15369297349432e-25,"1","ATP6V0D1"
1.68007780107998e-28,1.56994835830558,0.38,0.163,2.11219381151775e-24,"1","SOD2"
2.12258087698333e-27,1.87556434014476,0.258,0.085,2.66850867854344e-23,"1","THEMIS2"
2.30387118671753e-27,1.31545830371087,0.386,0.169,2.89642685594128e-23,"1","TIMM13"
3.05732271133924e-27,1.2817659580101,0.403,0.184,3.84366611269569e-23,"1","LAMTOR2"
1.01683916634722e-26,1.6603330851383,0.258,0.086,1.27837019993172e-22,"1","ATOX1"
1.59187512881302e-26,0.715357256010396,0.742,0.511,2.00130541194373e-22,"1","SERP1"
1.97124848689715e-26,1.03547891103664,0.694,0.468,2.4782535977271e-22,"1","SLC25A5"
2.42420170231529e-26,1.6177396271677,0.312,0.122,3.04770638015078e-22,"1","COMT"
2.44684749546006e-26,1.64272368020994,0.444,0.216,3.07617667129238e-22,"1","ARRB2"
3.12643657951108e-26,1.26660528562146,0.486,0.253,3.93055606776132e-22,"1","NOP10"
3.23496313222855e-26,1.81476196493292,0.26,0.091,4.06699564983773e-22,"1","GLUL"
3.35770201851224e-26,0.582891051435659,0.812,0.608,4.22130297767359e-22,"1","CLIC1"
3.74977260215963e-26,1.19663050545424,0.475,0.247,4.71421411543509e-22,"1","SUPT4H1"
4.36865566074188e-26,1.30628339628438,0.483,0.25,5.4922738966847e-22,"1","NDUFS7"
5.75684451708916e-26,1.88874828253403,0.262,0.093,7.23750492688449e-22,"1","NAGK"
1.0290395297114e-25,1.01976827044761,0.564,0.327,1.29370849675318e-21,"1","CSTB"
1.71174245440725e-25,0.541273119178827,0.895,0.781,2.15200261368079e-21,"1","ARPC2"
3.34014876718718e-25,0.786954311997774,0.744,0.538,4.19923503010772e-21,"1","COX6B1"
4.00357001829681e-25,0.988394451000945,0.26,0.086,5.03328822700274e-21,"1","MS4A7"
5.01183278445681e-25,0.963134256112836,0.581,0.342,6.3008761766191e-21,"1","H3F3A"
5.79890370423013e-25,1.31137430964728,0.302,0.117,7.29038173695812e-21,"1","ZYX"
8.76603532562496e-25,0.955003928094432,0.601,0.371,1.10206596113757e-20,"1","NDUFA11"
1.6096552367871e-24,0.965773355803678,0.533,0.305,2.02365856368874e-20,"1","WDR83OS"
2.3427181904566e-24,1.4990920184244,0.411,0.205,2.94526530904204e-20,"1","SAMHD1"
6.95638823521137e-24,0.954260042612485,0.638,0.407,8.74557128930774e-20,"1","BST2"
1.35073509000133e-23,0.998906910412575,0.5,0.276,1.69814415514967e-19,"1","MT2A"
1.36846821411509e-23,1.52447479690071,0.318,0.128,1.72043823878549e-19,"1","OAZ2"
2.95072898581501e-23,1.33353026289828,0.347,0.156,3.70965648096663e-19,"1","POLE4"
3.65802439922243e-23,0.67455632605211,0.723,0.515,4.59886827470244e-19,"1","BRK1"
4.41134235745183e-23,1.35618877933026,0.312,0.129,5.54593961178844e-19,"1","HSBP1"
1.49187449158315e-22,1.43263114090042,0.302,0.123,1.87558461081834e-18,"1","NINJ1"
3.26148503188175e-22,1.65503376434658,0.25,0.091,4.10033898208174e-18,"1","DHRS4L2"
4.95812374915036e-22,1.96695611573005,0.254,0.097,6.23335317743183e-18,"1","NAPRT1"
6.70640418309588e-22,1.27902505727128,0.378,0.18,8.43129133898814e-18,"1","TNFSF10"
1.75279206991836e-21,1.53477648928102,0.269,0.106,2.20361019030137e-17,"1","WARS"
9.93153778997798e-21,0.806656806637681,0.337,0.146,1.24859293095603e-16,"1","HLA-DMB"
1.47992046260562e-20,0.674231956654938,0.696,0.51,1.86055600558779e-16,"1","ATP5D"
2.27490411210095e-20,0.649162085803272,0.651,0.431,2.86000944973332e-16,"1","ITGB2"
2.87922401612723e-20,0.91189748699136,0.558,0.349,3.61976043307515e-16,"1","COX8A"
3.53219976269886e-20,0.789472676640935,0.601,0.386,4.440681541665e-16,"1","PKM"
5.12450339218989e-20,0.65820571630577,0.707,0.536,6.44252566466113e-16,"1","RHOA"
5.97649193428992e-20,1.13802780501565,0.36,0.174,7.51364565978929e-16,"1","GLIPR1"
1.6452846238182e-19,1.33828213546614,0.293,0.13,2.06845182906425e-15,"1","POU2F2"
1.65896513055058e-19,1.43802830971496,0.252,0.102,2.08565096212819e-15,"1","CAPNS1"
1.81406285286412e-19,0.324716629987255,0.963,0.942,2.28063981862078e-15,"1","PFN1"
2.18796254747632e-19,0.820928524850373,0.651,0.46,2.75070651468723e-15,"1","HIGD2A"
4.96204314343741e-19,0.501385399636388,0.884,0.821,6.23828063992951e-15,"1","SLC25A6"
4.96518577676578e-19,1.04145268975048,0.434,0.235,6.24223155854994e-15,"1","CASP1"
2.5414918158612e-18,0.924474417793678,0.521,0.322,3.1951635109007e-14,"1","POLR2L"
3.6247979088459e-18,1.50106249382127,0.326,0.161,4.55709593100106e-14,"1","RILPL2"
3.79745172154003e-18,0.651963935587829,0.831,0.713,4.77415630432013e-14,"1","EMP3"
4.80383221665844e-18,0.906153373655459,0.467,0.272,6.039377862783e-14,"1","RNH1"
6.82702324694171e-18,1.79457489478768,0.264,0.116,8.58293362605512e-14,"1","TNFRSF1B"
1.32641830532733e-17,1.06188737548549,0.395,0.21,1.66757309345752e-13,"1","SDCBP"
2.5038857059578e-17,1.14474641787725,0.329,0.164,3.14788510953014e-13,"1","SERPINB6"
5.80621167899859e-17,1.12112021864161,0.424,0.242,7.29956932283702e-13,"1","TMEM219"
6.67764189971921e-17,0.474196279489899,0.992,0.955,8.39513139632699e-13,"1","H3F3B"
1.16902508444414e-16,0.931508319096848,0.44,0.254,1.46969833616317e-12,"1","UQCRFS1"
1.22687446959359e-16,0.971979816625557,0.349,0.182,1.54242658317306e-12,"1","ATG3"
1.6808776248628e-16,1.2381705561576,0.306,0.147,2.11319934997752e-12,"1","SPG21"
1.84558628984877e-16,0.986955900974638,0.37,0.2,2.32027108359787e-12,"1","NDUFS6"
2.04937389987108e-16,1.35311234957208,0.258,0.115,2.57647286691793e-12,"1","PLSCR1"
2.35791976261458e-16,1.03574206346852,0.481,0.296,2.96437672555905e-12,"1","SEC11A"
3.61553202540466e-16,1.18578217822664,0.306,0.15,4.54544686233874e-12,"1","NDUFB1"
4.06768838032471e-16,1.41535876318319,0.264,0.12,5.11389783174422e-12,"1","STX10"
1.47387248449359e-15,0.731417681732179,0.7,0.539,1.85295248750534e-11,"1","UQCR11.1"
1.60708515912169e-15,1.10100876277851,0.306,0.155,2.02042746204779e-11,"1","EPSTI1"
1.66411603292337e-15,1.23970884573669,0.271,0.13,2.09212667659126e-11,"1","LAP3"
1.75418201687547e-15,0.773710256035634,0.529,0.35,2.20535763161585e-11,"1","PSMB3"
1.78081028023383e-15,0.930262093692552,0.31,0.156,2.23883468430997e-11,"1","GRB2"
2.9295513057607e-15,0.420690696185536,0.938,0.897,3.68303190160236e-11,"1","COX4I1"
4.5798802213519e-15,0.527355806992506,0.866,0.807,5.75782541428361e-11,"1","YBX1"
6.12737897301547e-15,1.30631768755693,0.308,0.156,7.70334084487505e-11,"1","UQCRC1"
8.08915284086221e-15,0.802953919507317,0.405,0.231,1.0169682951532e-10,"1","REEP5"
1.35790162508188e-14,0.995529735320182,0.411,0.245,1.70715392305294e-10,"1","ZNHIT1"
1.88394516934006e-14,0.268378150552821,0.992,0.972,2.36849586689432e-10,"1","UBA52"
2.4707647226762e-14,0.821259554379819,0.632,0.475,3.10624540934852e-10,"1","COX5B"
2.47862917993403e-14,0.818344213749208,0.401,0.237,3.11613260501307e-10,"1","GNB2"
2.64000624952274e-14,1.15030552568299,0.349,0.197,3.31901585689999e-10,"1","VAMP5"
4.02649699656864e-14,0.979214989255416,0.298,0.149,5.06211202408609e-10,"1","CHMP4B"
4.06967382227358e-14,1.10436177647759,0.455,0.286,5.11639392936234e-10,"1","CASP4"
4.64872119140043e-14,0.587809469227273,0.461,0.279,5.84437228182862e-10,"1","BLOC1S1"
5.22624651928172e-14,1.13407951429071,0.264,0.128,6.57043712404098e-10,"1","PARVG"
1.01984051583959e-13,0.809146261011801,0.384,0.221,1.28214349651354e-09,"1","RNF7"
1.205090511638e-13,0.902510941399675,0.483,0.315,1.51503979123129e-09,"1","UBE2L6"
1.36565088032049e-13,0.436405349191756,0.849,0.731,1.71689628673892e-09,"1","ATP5E"
1.44762958898306e-13,0.734984223673191,0.459,0.293,1.81995991926951e-09,"1","HMGB2"
2.13291042066481e-13,0.728781659889745,0.585,0.416,2.68149498085979e-09,"1","C11orf31"
2.16475209433298e-13,1.10749669986178,0.277,0.138,2.72152633299542e-09,"1","IFI27L2"
2.98384692422897e-13,0.445919518037444,0.814,0.726,3.75129235314066e-09,"1","EIF3K"
3.41055826608711e-13,1.03041670256727,0.397,0.24,4.28775385212472e-09,"1","HSD17B11"
4.52529740635492e-13,1.39425204141754,0.302,0.165,5.68920389926941e-09,"1","MYADM"
4.56215312316751e-13,1.13618783133078,0.26,0.133,5.73553890644619e-09,"1","EIF4E2"
7.53335629521891e-13,0.781702518890458,0.432,0.268,9.47093553434922e-09,"1","ARF5"
8.8141604836313e-13,0.807015400303958,0.537,0.381,1.10811625600213e-08,"1","MCL1"
8.94207129209753e-13,0.945116114876233,0.419,0.261,1.1241972028425e-08,"1","MRPL23"
9.80866187322208e-13,0.251611623522803,0.992,0.982,1.23314497070148e-08,"1","EIF1"
1.80961523081512e-12,0.89805146214196,0.345,0.199,2.27504826818077e-08,"1","CD97"
1.84178296305845e-12,0.748362866384972,0.486,0.325,2.31548954115709e-08,"1","PRDX5"
1.86594102091752e-12,1.11325308773654,0.291,0.157,2.34586105149751e-08,"1","IFI35"
3.13182692535204e-12,0.697310244630125,0.591,0.432,3.93733281055258e-08,"1","NDUFA13"
3.44022646135615e-12,1.09881230086331,0.285,0.152,4.32505270721695e-08,"1","LSMD1"
3.88286295388403e-12,0.804653685549353,0.362,0.214,4.88153530562301e-08,"1","DOK2"
4.32166182929717e-12,0.823562121703405,0.419,0.263,5.43319325179241e-08,"1","PPP4C"
5.74784445467235e-12,0.443408391815431,0.942,0.88,7.22619004841408e-08,"1","DUSP1"
5.92140943005497e-12,0.653435842564201,0.411,0.245,7.44439593546511e-08,"1","VASP"
7.42754680840632e-12,0.609877024597543,0.676,0.538,9.33791184752843e-08,"1","PSMA7"
9.48300146409119e-12,0.700758621709123,0.428,0.271,1.19220294406554e-07,"1","GNAS"
1.0351942602535e-11,1.26266564378015,0.306,0.168,1.30144622399071e-07,"1","PPT1"
1.0737424613807e-11,0.83852290026196,0.331,0.193,1.34990902244781e-07,"1","RNF181"
1.21925745922457e-11,0.931021503675177,0.267,0.141,1.53285047773713e-07,"1","PHPT1"
1.37222563808892e-11,1.12940482136342,0.285,0.157,1.72516207220539e-07,"1","NAAA"
2.62465473446923e-11,1.1754327861805,0.298,0.167,3.29971593217472e-07,"1","SNF8"
3.79765163920247e-11,0.483034177281995,0.519,0.358,4.77440764080535e-07,"1","ID2"
3.95385621277023e-11,0.850804056495819,0.409,0.267,4.97078803069474e-07,"1","GNG5"
5.38292046792717e-11,0.439178342430848,0.589,0.439,6.76740761227803e-07,"1","SNX3"
5.39122769982298e-11,0.338270831520619,0.787,0.68,6.77785146421745e-07,"1","GMFG"
8.64142560997076e-11,1.00110715281946,0.267,0.147,1.08640002768552e-06,"1","C14orf2"
9.84066778772340e-11,0.68170878209963,0.304,0.17,1.23716875427259e-06,"1","OAS1"
1.5095941330334e-10,1.12853813478338,0.304,0.177,1.89786174404959e-06,"1","TGFB1"
2.40666973486906e-10,0.827818282171953,0.314,0.182,3.02566519067738e-06,"1","MT-ND3"
3.25268277997025e-10,0.596430854273041,0.529,0.38,4.0892727909786e-06,"1","NDUFB11"
3.68634070188043e-10,1.14604423241208,0.269,0.151,4.63446753040408e-06,"1","FIBP"
6.4907142210771e-10,0.888532242155453,0.293,0.169,8.16012591873814e-06,"1","CLTB"
6.66487397908159e-10,0.781643454535941,0.264,0.146,8.37907956650137e-06,"1","SMS"
9.83863231509818e-10,0.896037088233358,0.506,0.368,1.23691285465414e-05,"1","SF3B5"
1.02130284895179e-09,0.731774920619481,0.3,0.17,1.2839819417022e-05,"1","CYC1"
1.13828589175902e-09,0.474533125714581,0.459,0.313,1.43105302311944e-05,"1","DYNLL1"
1.55393980937602e-09,0.746797575449801,0.357,0.222,1.95361312834753e-05,"1","ANAPC11"
2.51543832536704e-09,0.9173932598249,0.388,0.267,3.16240906265144e-05,"1","ATP5I"
3.07065734028264e-09,0.95928379408329,0.254,0.143,3.86043040820334e-05,"1","LTA4H"
3.18667980287289e-09,0.711132040261591,0.382,0.251,4.0062938481718e-05,"1","AHNAK"
3.20658458458719e-09,0.663647893918325,0.562,0.41,4.03131813974302e-05,"1","COPE"
4.15173637929842e-09,0.82098570337251,0.285,0.172,5.21956297605398e-05,"1","COX17"
4.28298152061156e-09,0.416041270679084,0.764,0.624,5.38456436771286e-05,"1","KLF6"
4.90290409182151e-09,0.82747888932037,0.256,0.143,6.16393102423801e-05,"1","CAST"
6.90440575050319e-09,1.38250458986013,0.314,0.195,8.68021890953261e-05,"1","SDHB"
8.59665826077755e-09,0.693554179078635,0.314,0.19,0.000108077187654495,"1","FLNA"
9.90739836705330e-09,0.493706911989818,0.378,0.246,0.000124555812270594,"1","RGS19"
1.37414096509609e-08,0.735736602751125,0.36,0.239,0.00017275700213188,"1","CHMP1B"
1.38041459269664e-08,0.754876914068079,0.471,0.329,0.000173545722593822,"1","COX5A"
1.8257301589197e-08,0.699902203437803,0.434,0.309,0.000229530795579385,"1","NDUFB10"
2.11178805173346e-08,0.92153391367892,0.273,0.161,0.00026549399386393,"1","SSR3"
2.45708733164882e-08,0.822507411285972,0.267,0.157,0.000308905019334889,"1","BAG1"
2.52376920551855e-08,0.808375715951583,0.345,0.231,0.000317288264517792,"1","METTL9"
3.00944543179028e-08,0.67977983585037,0.3,0.182,0.000378347479684675,"1","OXA1L"
3.09746791037718e-08,0.859433512933899,0.262,0.156,0.000389413665692619,"1","ZFAND5"
4.91258262006161e-08,0.672650894143077,0.452,0.326,0.000617609886994146,"1","UQCR10"
5.05809969068383e-08,0.526208320872851,0.554,0.422,0.000635904293112771,"1","UBL5"
6.04589495150296e-08,1.12985744851841,0.289,0.18,0.000760089913302953,"1","IDH3G"
6.08790199060174e-08,0.742065285847307,0.318,0.205,0.000765371038258451,"1","MRPL54"
1.01396292379278e-07,0.627359282653872,0.45,0.337,0.00127475418779229,"1","LRRFIP1"
1.09078586020132e-07,0.623918723963837,0.335,0.215,0.0013713359834451,"1","MYO1F"
1.8077250621434e-07,0.403599841776383,0.543,0.421,0.00227267194812669,"1","SH3BGRL"
2.05973835823629e-07,0.609934122368143,0.426,0.302,0.00258950306397466,"1","ATP5J2"
3.78196226364614e-07,0.438024741504325,0.347,0.238,0.00475468295785592,"1","NDUFA2"
3.817468902346e-07,0.494921398941462,0.341,0.223,0.0047993219040294,"1","HN1"
4.27091678460647e-07,0.403610077691952,0.603,0.479,0.00536939658160725,"1","ARL6IP4"
4.67637702716539e-07,0.607096478078179,0.279,0.177,0.00587914119855233,"1","WASF2"
6.54437258549168e-07,0.420451594709661,0.295,0.188,0.00822758521448014,"1","SQSTM1"
6.77043219032408e-07,0.336616171872792,0.438,0.321,0.00851178734967543,"1","CSNK2B"
9.54627628542982e-07,0.657909271609398,0.374,0.262,0.0120015785460424,"1","ATP5EP2"
1.55688671114519e-06,0.558692929157413,0.378,0.266,0.0195731797325174,"1","NDUFB7"
2.23607368993984e-06,0.706806825419753,0.252,0.164,0.0281119184299236,"1","PSMB4"
2.28463948595291e-06,0.83176554487062,0.277,0.178,0.0287224876174,"1","ENY2"
3.24414965441554e-06,0.455183371293161,0.426,0.311,0.0407854494553122,"1","FIS1"
3.93662076268083e-06,0.672515729765488,0.293,0.199,0.0494911962284233,"1","CKLF"
4.31483259983828e-06,0.46735425063495,0.374,0.267,0.0542460754451669,"1","PRDX6"
7.48145515447666e-06,0.701681907492409,0.395,0.287,0.0940568542020806,"1","SRSF9"
7.65430461719338e-06,0.395696200311186,0.397,0.286,0.0962299176473552,"1","BAX"
9.00908798364596e-06,0.511907058159075,0.585,0.483,0.113262254130397,"1","NEDD8"
1.15715935982159e-05,0.45646339225278,0.616,0.54,0.14547807471677,"1","PSME2"
1.23679606784346e-05,0.571062187935399,0.283,0.192,0.15549000164928,"1","HADHA"
1.32628546955053e-05,0.685184908349091,0.31,0.221,0.166740609231893,"1","PGAM1"
1.44551515201917e-05,0.354859487158652,0.502,0.396,0.18173016491185,"1","C19orf53"
